codigo,precio,administracion,latitud,longitud,area,banos,habitaciones,porteria,antiguedad,estado,piso,parqueaderos,estrato,descripcion,pagina,fecha
17813366398,131500000, 68800,4.6435312,-74.1883641,45.0,1,2,1,14.0,remodelado,6.0,0.0,2,"Apartamento en venta de 45m2, con vista interior, ubicado en un 6to piso (Torre 5 Apto 604), acceso por escaleras, parqueadero comunal. Consta de 2 habitaciones, baño, sala comedor, cocina y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón comunal, zonas verdes, parque infantil y vigilancia privada las 24 horas. Cerca a centro comercial Trebolis El Porvenir; cerca a supermercados y tiendas de barrio; cerca a colegio Villas Del Progreso Sede C, Primera infancia; cerca a paraderos del SITP; Vías de acceso por la calle 54 Sur y carrera 100.",habi,2024-06-13 21:11:11.218
18205158768,398000000, 295200,4.661843053804604,-74.13638877790626,78.0,2,3,1,11.0,,3.0,1.0,4,"Apartamento en venta de 78m2, con vista interior, ubicado en un 3er piso (Torre 5 Apto 301), acceso por ascensor y escaleras, parqueadero propio cubierto (93) y depósito (113). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con salón comunal, zona de niños, zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial hayuelos y Centro Comercial Trebolis Capellanía; cerca a almacenes de cadena como Ara y D1; cerca a colegio La Felicidad; cerca a paraderos del SITP; Vías de acceso por la carrea 87 y calle 17.",habi,2024-06-13 21:11:11.218
18543642635,198411512, 150000,4.6445082,-74.0637242,29.0,1,1,1,1.0,remodelado,4.0,0.0,3,"Apartaestudio en venta de 21m2, con vista exterior, ubicado en un 4to piso (Apto 401), acceso por ascensor. Consta de 1 habitación, 1 año, sala comerdor, baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitación, sala comedor, cocina y piso cerámico en baño. El edificio cuenta con vigilancia privada las 24 horas. Cerca a centro comercial Aquarium; cerca a almacenes de cadena Éxito, Tiendas D1; cerca a colegio Manuela Beltrán; cerca a Universidad de La Salle; cerca a estación de Transmilenio Calle 57; Vías de acceso por la Carrera 13 y Calle 58 Bis.",habi,2024-06-13 21:11:11.218
16687284242,347500000, 301000,4.748914044386819,-74.08976243456422,83.0,2,3,1,19.0,remodelado,1.0,1.0,4,"Casa en venta de 83m2, con vista interior, (Casa 36), parqueadero propio (41). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral, estudio y zona de lavandería. Tiene piso laminado en habitaciones y porcelanato en zona social, cerámico en baños y cocina. El conjunto cuenta con zonas verdes, parque infantil, salón comunal y vigilancia privada las 24 horas. Cerca a centro comercial Plaza Imperial; cerca a almacenes de cadena como Tiendas D1 Tienda Ara y Éxito; cerca al colegio Nuevo San Luis Gonzaga; cerca a paraderos del SITP; Vías de acceso por la calle 150A y Carrera 101. .",habi,2024-06-13 21:11:11.218
17495104387,193500000, 136000,4.755332467724627,-74.08818623703633,44.0,1,2,1,9.0,remodelado,10.0,0.0,3,"Apartamento en venta de 44m2, con vista exterior, ubicado en un 10mo piso (Torre 3 Apto 1006), acceso por escaleras y ascensor, Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso en porcelanato en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con zona para niños, zonas verdes, salón comunal, salón de juegos y vigilancia privada las 24 horas. Cerca a centros comerciales Plaza Imperial y Portal de Hato chico; cerca a almacenes de cadena como Tiendas D1 y Ara; cerca a colegio Nicolás Buenaventura; cerca a universidad CUN - Corporación Unificada Nacional de Educación Superior; cerca a estación de Transmilenio Portal Suba; Vías de acceso por la Calle 158 y Carrera 104.",habi,2024-06-13 21:11:11.218
18112388944,527400000, 624000,4.640112107181392,-74.06977874786362,70.0,2,3,1,3.0,remodelado,4.0,1.0,3,"Apartamento en venta de 70m2, con vista exterior, ubicado en un 4to piso (Apto 401), acceso por ascensor, parqueadero propio cubierto (28) y depósitos (28 y 9). Consta de 3 habitaciones, 2 baños, sala comedor, estudio, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El edificio cuenta con terraza, salón comunal y vigilancia privada las 24 horas. Cerca a centro comercial Galerías; cerca a almacenes de cadena Éxito y Tiendas D1; cerca a colegio Gimnasio Imperial; cerca a Universidad Católica de Colombia Sede El Claustro; cerca a estación de Transmilenio Marly; Vías de acceso por la Calle 53 y Carrera 18.",habi,2024-06-13 21:11:11.218
16322375979,214000000, 142645,4.7494543645614,-74.02693527641398,35.0,1,1,1,2.0,remodelado,23.0,0.0,3,"Apartamento en venta de 35m2, con vista interior, ubicado en un 21vo piso (Torre 2 Apto 2312), acceso por ascensor, parqueadero comunal. Consta de 1 habitaciones, 1 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y ceramico en baños y cocina. El conjunto cuenta con salón comunal zona social y vigilancia privada las 24 horas. Cerca a centro comercial SantaFe; cerca a almacenes de cadena Tienda D1, Tienda Ara, Olímpica, Carulla; cerca a colegio Anglo Americano; cerca a universidad Universidad de la Salle - Sede Norte; cerca a paraderos del SITP; Vías de acceso por la calle 170 y carrera 8.",habi,2024-06-13 21:11:11.218
18982663009,127069414, 79000,4.6353072,-74.1909903,44.0,1,2,1,9.0,,3.0,0.0,3,"Apartamento en venta de 44m2, con vista interior, ubicado en un 3er piso (Torre 23 Apto 302), acceso por escaleras, parqueadero comunal. Consta de 3 habitaciones, 1 baño, sala comedor, cocina y zona de lavandería. Tiene piso laminado en habitaciones y piso cerámico en zona social, baño y cocina. El conjunto cuenta con, zonas verdes, zona de niños, salón comunal y vigilancia privada las 24 horas. Cerca a centro comercial Trébolis El Porvenir, centro comercial Mi Centro El Porvenir; cerca a almacenes de cadena como D1, Éxito, Surtimax; cerca a colegio Ciudadela Educativa Bosa IED, Colegio Marista Soledad Acosta; cerca a universidad Francisco José de Caldas; cerca a estación de Transmilenio Portal Américas; Vías de acceso por la Calle 58F Sur y la Carrera 94A.",habi,2024-06-13 21:11:11.218
18865575938,213696256, 125000,4.6499540854804255,-74.15995879855988,68.0,2,4,1,22.0,,1.0,0.0,2,"Casa en venta de 67m², con vista interior, (Casa 288), Cuenta con parqueadero comunal. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con vigilancia privada las 24 horas. Cerca a centro comercial Tintal Plaza; cerca a almacenes de cadena como Surtimax, Éxito y Ara; cerca a colegio Gimnasio Moderno San Francisco; cerca a estación de Trasmilenio Biblioteca El Tintal y Tranversal 86, rutas alimentadoras y paraderos del SITP; Vías de acceso por Carrera 96D y Calle 6A.",habi,2024-06-13 21:11:11.218
13649721730,200000000, 120000,4.699802463027741,-74.12091657132893,50.0,2,3,1,18.0,,6.0,0.0,3,"Apartamento en venta de 50m2, con vista exterior, ubicado en un 6to piso (Torre 7 Apto 603), acceso por escaleras. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso vinílico en habitaciones y zona social y piso cerámico en baños y cocina. El conjunto cuenta con zonas verdes, zona infantil, salón comunal y vigilancia privada las 24 horas. Cerca a centro comercial Diver Plaza; cerca a almacenes de cadena Tiendas D1; cerca a colegio Viña del Mar; cerca a paraderos de Sitp; Vías de acceso por la Carrera 101 y Calle 66A.",habi,2024-06-13 21:11:11.218
17843369474,210000000, 149000,4.7500132075230495,-74.08213444789772,55.0,2,3,1,14.0,remodelado,5.0,0.0,4,"Apartamento en venta de 55m2, con vista interior, ubicado en un 5to piso (Torre 5 Apto 504), acceso por escaleras, parqueadero comunal. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso ceramico en cocina, sala, baños y laminado en habitaciones. El conjunto cuenta con salon comunal, zonas verdes, parque infantil y vigilancia privada las 24 horas. Cerca a centro comercial La Campiña; cerca a almacenes de cadena Tienda, D1, Tienda Ara, Exito, Surtimax; cerca a colegio Veintiun Angeles - Sede C - Casablanca; cerca a paraderos del SITP; Vías de acceso por la carrera 92 y calle 154.",habi,2024-06-13 21:11:11.218
18976664371,270000000, 370000,4.742106564855095,-74.0821760366323,69.0,2,3,0,32.0,,1.0,1.0,4,"Apartamento en venta de 69m2, con vista exterior, ubicado en un 1 er piso (Torre 1 Apto 102), acceso por escalera, parqueadero propio 18. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social ceramico en baños y cocina. El conjunto cuenta con zonas verdes, zona de niñosy vigilancia privada las 24 horas. Cerca a centro comercial Acuarele y Subazar; cerca a almacenes de cadena D1 y Ara ; cerca a colegio liceo campestre; cerca a universidad Uniagustiniana; cerca a estación de paraderos de SITP: Vías de acceso por la Carrera 89 y Calle 147.",habi,2024-06-13 21:11:11.218
12840062062,291300000, 487000,4.650429802232067,-74.07573418861175,42.0,1,1,0,6.0,remodelado,5.0,1.0,4,"Apartamento en venta de 42m2, con vista exterior, ubicado en un 5to piso (Apto 503), acceso por ascensor, parqueadero propio cubierto (05) y depósito (08). Consta de 1 habitación, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitación y zona social y piso cerámico en baños y cocina. El edficio cuenta con vigilancia privada las 24 horas. Cerca a centro comercial Galerías; cerca a almacenes de cadena Tiendas D1; cerca a Colegio de Nuestra Señora Del Pilar Chapinero; cerca a Universidad Antonio Nariño; cerca a estación de Transmilenio 7 de Agosto; Vías de acceso por la Av. NQS y Calle 63.",habi,2024-06-13 21:11:11.218
17450849666,118500000, 50000,4.638569299999999,-74.1857734,36.0,1,2,1,14.0,remodelado,5.0,0.0,2,"Apartamento en venta de 36m2, con vista exterior, ubicado en un 5to piso (Torre 4 Apto 503), acceso por escaleras, parqueadero comunal. Consta de 2 habitaciones, 1 baños, sala comedor, cocina y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón comunal, parque infantil, zonas verdes, zona social y vigilancia privada las 24 horas. Cerca a centro comercial Trebolis El Porvenir; cerca a tienda y supermercados de barrio; cerca a colegio Ciudadela Educativa de Bosa; cerca a paraderos del SITP; Vías de acceso por la carrera 95a y calle 52 sur.",habi,2024-06-13 21:11:11.218
17472247111,132000000, 54000,4.625974191229276,-74.20445315736167,45.0,1,2,1,13.0,remodelado,3.0,0.0,2,"Apartamento en venta de 45m2 con vista interior, ubicado en un 3ser piso (Torre 12 Apto 302), acceso por escaleras, parqueadero comunal. Consta de 2 habitaciones, 1 baño, sala comedor, zonas de estudio, cocina, estudio y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes, zona social, salón comunal y vigilancia privada las 24 horas. Cerca a centro comercial Metro Recreo; cerca a almacenes de cadena como Olímpica, Surtimax, Tienda D1 y Tienda Ara; cerca a colegios Alfonso López Michelsen; cerca a paraderos del SITP; Vías de acceso por la Carrera 92 y Calle 74 Sur.",habi,2024-06-13 21:11:11.218
17773972356,127000000, 70000,4.651838225708955,-74.16917740570511,42.0,1,3,1,14.0,,5.0,0.0,3,"Apartamento en venta de 42m2, con vista interior, ubicado en un 5to piso (Torre 5 Apto 503), acceso por escaleras, parqueadero comunal. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón comunal, gimnasio, zonas verdes, parque infantil, zona social y vigilancia privada las 24 horas. Cerca a centro comercial Tintal Plaza; cerca a almacenes de cadena Colsubsidio, Tienda D1y Ara; cerca a colegio Codema IED; cerca a paraderos del SITP; Vías de acceso por la Carrera 93D y Carrera 98.",habi,2024-06-13 21:11:11.218
14002040973,490000000, 301900,4.63720030647012,-74.1279341291273,102.0,3,4,1,16.0,remodelado,9.0,1.0,3,"Apartamento en venta de 102m2, con vista exterior, ubicado en un 9no piso (Torre 3 Apto 903), acceso por ascensor, parqueadero propio cubierto (97) y depósito (97). Consta de 4 habitaciones, 3 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y piso cerámico en baños y cocina. El conjunto cuenta con salón comunal, zona para niños, zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial Plaza de las Américas, Hayuelos y Salitre Plaza; cerca a almacenes de cadena como Éxito, Ktronix y Jumbo; cerca a colegio Marsella y colegio Nacional Nicolás Esguerra; Cerca a estaciones de Transmilenio Marsella, Mundo Aventura y Pradera. Vías de acceso por la Avenida Boyacá y Avenida Américas.",habi,2024-06-13 21:11:11.218
18491047081,304000000, 293366,4.726201053279038,-74.12320281965941,75.0,2,3,1,27.0,,5.0,1.0,3,"Apartamento en venta de 75m2, con vista interior, ubicado en un 5to piso (Torre 5 Apto 501), acceso por escaleras, parqueadero propio cubierto (22) y depósito (07). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes, zona infantil, salón comunal y vigilancia privada las 24 horas. Cerca a centro comercial Unicentro Puentelargo; cerca a almacenes de cadena Tiendas D1; cerca a Colegio Colsubsidio Ciudadela; cerca a paraderos de SITP; Vías de acceso por la Calle 80 y Carrera 116B.",habi,2024-06-13 21:11:11.218
16159107169,210000000, 130193,4.7577189903943795,-74.05278009509276,41.0,1,1,1,2.0,,1.0,0.0,4,"Apartamento en venta de 41m², con vista interior, ubicado en un 1.er piso (Torre 3 Apto 112), acceso por Hall de la torre, parqueadero comunal. Consta de 1 habitación, 1 baño, sala comedor, zona de estudio, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con parque infantil y vigilancia privada las 24 horas. Cerca a centro comercial Santa Fe y Panamá; cerca a almacenes de cadena como Éxito, Jumbo, Tiendas D1 y Ara; cerca a Colegio Marymount y Colegio Calasanz; cerca a estación de Transmilenio Portal Norte y paraderos del SITP; Vías de acceso por la calle 170 y la autopista norte.",habi,2024-06-13 21:11:11.218
18553338230,216000000, 142200,4.584581019099009,-74.15644165955591,55.0,2,3,1,8.0,remodelado,4.0,0.0,3,"Apartamento en venta de 55m2, con vista interior, ubicado en un 4to piso (Torre 4 Apto 434), acceso por ascensor, parqueadero comunal. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón social, parque infantil, zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial Gran Plaza El Ensueño; cerca a almacenes de cadena Éxito, Ara y D1; cerca a colegio La Coruña y Colegio Ismael Perdomo; cerca a universidad Distrital; cerca a estación de Transmilenio Madelena; Vías de acceso por la Av. Villavicencio y Calle 63.",habi,2024-06-13 21:11:11.218
8920594252,395000000, 234000,4.700859546661377,-74.05323791503906,52.0,2,1,0,32.0,remodelado,1.0,1.0,6,"Apartamento en venta de 52m2, con vista exterior, ubicado en un 1er piso (Apto 104), acceso por hall del edificio, parqueadero propio cubierto (3). Consta de 1 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. el edificio inteligente cuenta con salón comunal. Cerca a centro comercial Unicentro; cerca a almacenes de cadena Tienda D1, Tienda Ara, Carulla, Olímpica; cerca a colegio Santo Tomás de Aquino; cerca a paraderos del STIP; Vías de acceso por la avenida calle 116 y carrera 22.",habi,2024-06-13 21:11:11.218
18160339278,383000000, 303300,4.756144558312871,-74.03732990919875,77.0,2,3,1,16.0,remodelado,5.0,1.0,4,"Apartamento en venta de 77m2, con vista interior, ubicado en un 5to piso (Torre 2 Apto 501), acceso por ascensor, parqueadero propio (8). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con salón comunal, parque infantil, zonas verdes, zona social y vigilancia privada las 24 horas. Cerca a centro comercial SantaFe; cerca a almacenes de cadena Tienda D1, Tienda Ara, Éxito, Olímpica, Colsubsidio; cerca a colegio The English School; cerca a paraderos del SITP; Vías de acceso por la Calle 175 y carrera 17a.",habi,2024-06-13 21:11:11.218
